日期,股票,权益,再平衡,持有数量,持有成本,现金价值,当日盈亏,当日收益率,资产占比
2025/04/23,511880,409153.53,,3086.65,132.556,409153.53,0.0,0.0000%,24.6800%
2025/04/23,518880,437384.26,,58317.9,7.5,437384.26,-28109.23,-6.0386%,26.3829%
2025/04/23,总结,1657834.61,0,,,,-28130.58,-1.6685%,
2025/04/24,510300,399960.93,,87884.19,4.551,399960.93,0.0,0.0000%,24.0607%
2025/04/24,511010,410994.79,,2890.6,142.183,410994.79,-341.09,-0.0829%,24.7245%
2025/04/24,511880,409175.14,,3086.65,132.563,409175.14,21.61,0.0053%,24.6150%
2025/04/24,518880,442166.32,,58317.9,7.582,442166.32,4782.07,1.0933%,26.5997%
2025/04/24,总结,1662297.19,0,,,,4462.59,0.2692%,
2025/04/25,510300,399960.93,,87884.19,4.551,399960.93,0.0,0.0000%,24.0992%
2025/04/25,511010,411359.01,,2890.6,142.309,411359.01,364.22,0.0886%,24.7859%
2025/04/25,511880,409193.66,,3086.65,132.569,409193.66,18.52,0.0045%,24.6555%
2025/04/25,518880,439133.79,,58317.9,7.53,439133.79,-3032.53,-0.6858%,26.4595%
2025/04/25,总结,1659647.4,0,,,,-2649.79,-0.1594%,
2025/04/28,510300,399433.63,,87884.19,4.545,399433.63,-527.31,-0.1318%,24.1319%
2025/04/28,511010,411249.17,,2890.6,142.271,411249.17,-109.84,-0.0267%,24.8457%
2025/04/28,511880,409187.49,,3086.65,132.567,409187.49,-6.17,-0.0015%,24.7211%
2025/04/28,518880,435343.13,,58317.9,7.465,435343.13,-3790.66,-0.8632%,26.3013%
2025/04/28,总结,1655213.41,0,,,,-4433.98,-0.2672%,
2025/04/29,510300,398818.44,,87884.19,4.538,398818.44,-615.19,-0.1540%,24.0517%
2025/04/29,511010,411783.93,,2890.6,142.456,411783.93,534.76,0.1300%,24.8336%
2025/04/29,511880,409193.66,,3086.65,132.569,409193.66,6.17,0.0015%,24.6774%
2025/04/29,518880,438375.66,,58317.9,7.517,438375.66,3032.53,0.6966%,26.4373%
2025/04/29,总结,1658171.69,0,,,,2958.27,0.1787%,
2025/04/30,510300,398554.79,,87884.19,4.535,398554.79,-263.65,-0.0661%,24.0730%
2025/04/30,511010,412093.22,,2890.6,142.563,412093.22,309.29,0.0751%,24.8907%
2025/04/30,511880,409270.83,,3086.65,132.594,409270.83,77.17,0.0189%,24.7202%
2025/04/30,518880,435693.04,,58317.9,7.471,435693.04,-2682.62,-0.6119%,26.3161%
2025/04/30,总结,1655611.87,0,,,,-2559.81,-0.1544%,
2025/05/06,510300,401806.5,,87884.19,4.572,401806.5,3251.71,0.8159%,24.1055%
2025/05/06,511010,411876.43,,2890.6,142.488,411876.43,-216.8,-0.0526%,24.7096%
2025/05/06,511880,409270.83,,3086.65,132.594,409270.83,0.0,0.0000%,24.5533%
2025/05/06,518880,443915.86,,58317.9,7.612,443915.86,8222.82,1.8873%,26.6317%
2025/05/06,总结,1666869.62,0,,,,11257.73,0.6800%,
2025/05/07,510300,403915.72,,87884.19,4.596,403915.72,2109.22,0.5249%,24.1530%
2025/05/07,511010,411766.59,,2890.6,142.45,411766.59,-109.84,-0.0267%,24.6225%
2025/05/07,511880,409280.09,,3086.65,132.597,409280.09,9.26,0.0023%,24.4738%
2025/05/07,518880,447356.62,,58317.9,7.671,447356.62,3440.76,0.7751%,26.7507%
2025/05/07,总结,1672319.01,0,,,,5449.4,0.3269%,
2025/05/08,510300,405937.06,,87884.19,4.619,405937.06,2021.34,0.5004%,24.3292%
2025/05/08,511010,412575.95,,2890.6,142.73,412575.95,809.37,0.1966%,24.7271%
2025/05/08,511880,409295.52,,3086.65,132.602,409295.52,15.43,0.0038%,24.5305%
2025/05/08,518880,440708.38,,58317.9,7.557,440708.38,-6648.24,-1.4861%,26.4132%
2025/05/08,总结,1668516.91,0,,,,-3802.1,-0.2274%,
2025/05/09,510300,405497.64,,87884.19,4.614,405497.64,-439.42,-0.1082%,24.3325%
2025/05/09,511010,412460.33,,2890.6,142.69,412460.33,-115.62,-0.0280%,24.7504%
2025/05/09,511880,409332.56,,3086.65,132.614,409332.56,37.04,0.0090%,24.5627%
2025/05/09,518880,439192.11,,58317.9,7.531,439192.11,-1516.27,-0.3441%,26.3544%
2025/05/09,总结,1666482.64,0,,,,-2034.27,-0.1219%,
2025/05/12,510300,409452.43,,87884.19,4.659,409452.43,3954.79,0.9753%,24.6478%
2025/05/12,511010,412272.44,,2890.6,142.625,412272.44,-187.89,-0.0456%,24.8175%
2025/05/12,511880,409335.65,,3086.65,132.615,409335.65,3.09,0.0008%,24.6408%
2025/05/12,518880,430152.84,,58317.9,7.376,430152.84,-9039.27,-2.0582%,25.8939%
2025/05/12,总结,1661213.35,0,,,,-5269.28,-0.3162%,
2025/05/13,510300,409803.96,,87884.19,4.663,409803.96,351.54,0.0859%,24.7057%
2025/05/13,511010,412000.72,,2890.6,142.531,412000.72,-271.72,-0.0659%,24.8381%
2025/05/13,511880,409354.16,,3086.65,132.621,409354.16,18.52,0.0045%,24.6785%
2025/05/13,518880,427586.85,,58317.9,7.332,427586.85,-2565.99,-0.5965%,25.7777%
2025/05/13,总结,1658745.7,0,,,,-2467.65,-0.1485%,
2025/05/14,510300,414286.06,,87884.19,4.714,414286.06,4482.09,1.0937%,24.9616%
2025/05/14,511010,411665.41,,2890.6,142.415,411665.41,-335.31,-0.0814%,24.8037%
2025/05/14,511880,409360.34,,3086.65,132.623,409360.34,6.17,0.0015%,24.6648%
2025/05/14,518880,424379.36,,58317.9,7.277,424379.36,-3207.48,-0.7501%,25.5698%
2025/05/14,总结,1659691.17,0,,,,945.47,0.0570%,
2025/05/15,510300,411297.99,,87884.19,4.68,411297.99,-2988.06,-0.7213%,25.0193%
2025/05/15,511010,411382.13,,2890.6,142.317,411382.13,-283.28,-0.0688%,25.0244%
2025/05/15,511880,409400.46,,3086.65,132.636,409400.46,40.13,0.0098%,24.9039%
2025/05/15,518880,411841.02,,58317.9,7.062,411841.02,-12538.35,-2.9545%,25.0524%
2025/05/15,总结,1643921.61,0,,,,-15769.56,-0.9502%,
2025/05/16,510300,409364.54,,87884.19,4.658,409364.54,-1933.45,-0.4701%,24.8335%
2025/05/16,511010,411110.42,,2890.6,142.223,411110.42,-271.72,-0.0660%,24.9394%
2025/05/16,511880,409412.81,,3086.65,132.64,409412.81,12.35,0.0030%,24.8364%
2025/05/16,518880,418547.57,,58317.9,7.177,418547.57,6706.56,1.6284%,25.3906%
2025/05/16,总结,1648435.35,0,,,,4513.74,0.2746%,
2025/05/19,510300,408837.24,,87884.19,4.652,408837.24,-527.31,-0.1288%,24.7667%
2025/05/19,511010,411309.87,,2890.6,142.292,411309.87,199.45,0.0485%,24.9164%
2025/05/19,511880,409437.5,,3086.65,132.648,409437.5,24.69,0.0060%,24.8030%
2025/05/19,518880,421171.88,,58317.9,7.222,421171.88,2624.31,0.6270%,25.5139%
2025/05/19,总结,1650756.49,0,,,,2321.14,0.1408%,
2025/05/20,510300,410594.92,,87884.19,4.672,410594.92,1757.68,0.4299%,24.8562%
2025/05/20,511010,411445.73,,2890.6,142.339,411445.73,135.86,0.0330%,24.9077%
2025/05/20,511880,409428.24,,3086.65,132.645,409428.24,-9.26,-0.0023%,24.7856%
2025/05/20,518880,420413.75,,58317.9,7.209,420413.75,-758.13,-0.1800%,25.4506%
2025/05/20,总结,1651882.64,0,,,,1126.15,0.0682%,
2025/05/21,510300,412001.07,,87884.19,4.688,412001.07,1406.15,0.3425%,24.7201%
2025/05/21,511010,411402.37,,2890.6,142.324,411402.37,-43.36,-0.0105%,24.6842%
2025/05/21,511880,409434.42,,3086.65,132.647,409434.42,6.17,0.0015%,24.5661%
2025/05/21,518880,433826.86,,58317.9,7.439,433826.86,13413.12,3.1905%,26.0296%
2025/05/21,总结,1666664.72,0,,,,14782.08,0.8949%,
2025/05/22,510300,411825.3,,87884.19,4.686,411825.3,-175.77,-0.0427%,24.7023%
2025/05/22,511010,411399.48,,2890.6,142.323,411399.48,-2.89,-0.0007%,24.6768%
2025/05/22,511880,409459.11,,3086.65,132.655,409459.11,24.69,0.0060%,24.5604%
2025/05/22,518880,434468.36,,58317.9,7.45,434468.36,641.5,0.1479%,26.0605%
2025/05/22,总结,1667152.25,0,,,,487.53,0.0293%,
2025/05/23,510300,409276.66,,87884.19,4.657,409276.66,-2548.64,-0.6189%,24.5787%
2025/05/23,511010,411705.88,,2890.6,142.429,411705.88,306.4,0.0745%,24.7246%
2025/05/23,511880,409483.8,,3086.65,132.663,409483.8,24.69,0.0060%,24.5911%
2025/05/23,518880,434701.63,,58317.9,7.454,434701.63,233.27,0.0537%,26.1056%
2025/05/23,总结,1665167.98,0,,,,-1984.28,-0.1190%,
2025/05/26,510300,407431.09,,87884.19,4.636,407431.09,-1845.57,-0.4509%,24.5201%
2025/05/26,511010,411697.21,,2890.6,142.426,411697.21,-8.67,-0.0021%,24.7769%
2025/05/26,511880,409480.72,,3086.65,132.662,409480.72,-3.09,-0.0008%,24.6435%
2025/05/26,518880,433010.41,,58317.9,7.425,433010.41,-1691.22,-0.3891%,26.0595%
2025/05/26,总结,1661619.43,0,,,,-3548.55,-0.2131%,
2025/05/27,510300,405585.52,,87884.19,4.615,405585.52,-1845.57,-0.4530%,24.4892%
2025/05/27,511010,411546.9,,2890.6,142.374,411546.9,-150.31,-0.0365%,24.8492%
2025/05/27,511880,409477.63,,3086.65,132.661,409477.63,-3.09,-0.0008%,24.7242%
2025/05/27,518880,429569.66,,58317.9,7.366,429569.66,-3440.76,-0.7946%,25.9374%
2025/05/27,总结,1656179.71,0,,,,-5439.73,-0.3274%,
2025/05/28,510300,405233.99,,87884.19,4.611,405233.99,-351.54,-0.0867%,24.4649%
2025/05/28,511010,411567.13,,2890.6,142.381,411567.13,20.23,0.0049%,24.8473%
2025/05/28,511880,409493.06,,3086.65,132.666,409493.06,15.43,0.0038%,24.7220%
2025/05/28,518880,430094.52,,58317.9,7.375,430094.52,524.86,0.1222%,25.9658%
2025/05/28,总结,1656388.7,0,,,,208.98,0.0126%,
2025/05/29,510300,407343.21,,87884.19,4.635,407343.21,2109.22,0.5205%,24.6326%
2025/05/29,511010,411110.42,,2890.6,142.223,411110.42,-456.72,-0.1110%,24.8604%
2025/05/29,511880,409499.24,,3086.65,132.668,409499.24,6.17,0.0015%,24.7630%
2025/05/29,518880,425720.68,,58317.9,7.3,425720.68,-4373.84,-1.0169%,25.7439%
2025/05/29,总结,1653673.54,0,,,,-2715.17,-0.1639%,
2025/05/30,510300,406728.02,,87884.19,4.628,406728.02,-615.19,-0.1510%,24.5381%
2025/05/30,511010,411494.87,,2890.6,142.356,411494.87,384.45,0.0935%,24.8257%
2025/05/30,511880,409570.23,,3086.65,132.691,409570.23,70.99,0.0173%,24.7096%
2025/05/30,518880,429744.61,,58317.9,7.369,429744.61,4023.94,0.9452%,25.9267%
2025/05/30,总结,1657537.73,0,,,,3864.19,0.2337%,
2025/06/03,510300,406552.25,,87884.19,4.626,406552.25,-175.77,-0.0432%,24.4368%
2025/06/03,511010,411474.63,,2890.6,142.349,411474.63,-20.23,-0.0049%,24.7327%
2025/06/03,511880,409557.88,,3086.65,132.687,409557.88,-12.35,-0.0030%,24.6175%
2025/06/03,518880,436101.26,,58317.9,7.478,436101.26,6356.65,1.4792%,26.2130%
2025/06/03,总结,1663686.03,0,,,,6148.3,0.3709%,
2025/06/04,510300,408046.28,,87884.19,4.643,408046.28,1494.03,0.3675%,24.5041%
2025/06/04,511010,411734.79,,2890.6,142.439,411734.79,260.15,0.0632%,24.7257%
2025/06/04,511880,409564.06,,3086.65,132.689,409564.06,6.17,0.0015%,24.5953%
2025/06/04,518880,435867.99,,58317.9,7.474,435867.99,-233.27,-0.0535%,26.1749%
2025/06/04,总结,1665213.12,0,,,,1527.08,0.0918%,
2025/06/05,510300,408925.12,,87884.19,4.653,408925.12,878.84,0.2154%,24.5333%
2025/06/05,511010,411928.46,,2890.6,142.506,411928.46,193.67,0.0470%,24.7135%
2025/06/05,511880,409570.23,,3086.65,132.691,409570.23,6.17,0.0015%,24.5720%
2025/06/05,518880,436392.85,,58317.9,7.483,436392.85,524.86,0.1204%,26.1812%
2025/06/05,总结,1666816.66,0,,,,1603.54,0.0963%,
2025/06/06,510300,409100.89,,87884.19,4.655,409100.89,175.77,0.0430%,24.5375%
2025/06/06,511010,412260.88,,2890.6,142.621,412260.88,332.42,0.0807%,24.7271%
2025/06/06,511880,409607.27,,3086.65,132.703,409607.27,37.04,0.0090%,24.5679%
2025/06/06,518880,436276.22,,58317.9,7.481,436276.22,-116.64,-0.0267%,26.1675%
2025/06/06,总结,1667245.25,0,,,,428.59,0.0257%,
2025/06/09,510300,409891.85,,87884.19,4.664,409891.85,790.96,0.1933%,24.6410%
2025/06/09,511010,412402.52,,2890.6,142.67,412402.52,141.64,0.0344%,24.7919%
2025/06/09,511880,409607.27,,3086.65,132.703,409607.27,0.0,0.0000%,24.6239%
2025/06/09,518880,431552.47,,58317.9,7.4,431552.47,-4723.75,-1.0827%,25.9432%
2025/06/09,总结,1663454.1,0,,,,-3791.15,-0.2274%,
2025/06/10,510300,407870.51,,87884.19,4.641,407870.51,-2021.34,-0.4931%,24.5441%
2025/06/10,511010,412448.77,,2890.6,142.686,412448.77,46.25,0.0112%,24.8196%
2025/06/10,511880,409622.7,,3086.65,132.708,409622.7,15.43,0.0038%,24.6495%
2025/06/10,518880,431844.06,,58317.9,7.405,431844.06,291.59,0.0676%,25.9867%
2025/06/10,总结,1661786.04,0,,,,-1668.07,-0.1003%,
2025/06/11,510300,410682.8,,87884.19,4.673,410682.8,2812.29,0.6895%,24.6520%
2025/06/11,511010,412428.53,,2890.6,142.679,412428.53,-20.23,-0.0049%,24.7568%
2025/06/11,511880,409622.7,,3086.65,132.708,409622.7,0.0,0.0000%,24.5884%
2025/06/11,518880,433185.37,,58317.9,7.428,433185.37,1341.31,0.3106%,26.0028%
2025/06/11,总结,1665919.41,0,,,,4133.37,0.2487%,
2025/06/12,510300,410858.57,,87884.19,4.675,410858.57,175.77,0.0428%,24.6017%
2025/06/12,511010,412341.82,,2890.6,142.649,412341.82,-86.72,-0.0210%,24.6905%
2025/06/12,511880,409631.96,,3086.65,132.711,409631.96,9.26,0.0023%,24.5282%
2025/06/12,518880,437209.3,,58317.9,7.497,437209.3,4023.94,0.9289%,26.1795%
2025/06/12,总结,1670041.65,0,,,,4122.25,0.2474%,
2025/06/13,510300,408573.58,,87884.19,4.649,408573.58,-2284.99,-0.5561%,24.4188%
2025/06/13,511010,412425.64,,2890.6,142.678,412425.64,83.83,0.0203%,24.6491%
2025/06/13,511880,409675.18,,3086.65,132.725,409675.18,43.21,0.0105%,24.4847%
2025/06/13,518880,442516.23,,58317.9,7.588,442516.23,5306.93,1.2138%,26.4474%
2025/06/13,总结,1673190.64,0,,,,3148.98,0.1886%,
2025/06/16,510300,409452.43,,87884.19,4.659,409452.43,878.84,0.2151%,24.4786%
2025/06/16,511010,412515.25,,2890.6,142.709,412515.25,89.61,0.0217%,24.6617%
2025/06/16,511880,409672.09,,3086.65,132.724,409672.09,-3.09,-0.0008%,24.4917%
2025/06/16,518880,441058.28,,58317.9,7.563,441058.28,-1457.95,-0.3295%,26.3681%
2025/06/16,总结,1672698.05,0,,,,-492.59,-0.0294%,
2025/06/17,510300,409364.54,,87884.19,4.658,409364.54,-87.88,-0.0215%,24.5227%
2025/06/17,511010,412960.4,,2890.6,142.863,412960.4,445.15,0.1079%,24.7382%
2025/06/17,511880,409675.18,,3086.65,132.725,409675.18,3.09,0.0008%,24.5414%
2025/06/17,518880,437325.94,,58317.9,7.499,437325.94,-3732.35,-0.8462%,26.1978%
2025/06/17,总结,1669326.06,0,,,,-3371.99,-0.2016%,
2025/06/18,510300,409628.19,,87884.19,4.661,409628.19,263.65,0.0644%,24.5299%
2025/06/18,511010,413006.65,,2890.6,142.879,413006.65,46.25,0.0112%,24.7322%
2025/06/18,511880,409718.39,,3086.65,132.739,409718.39,43.21,0.0105%,24.5353%
2025/06/18,518880,437559.21,,58317.9,7.503,437559.21,233.27,0.0533%,26.2025%
2025/06/18,总结,1669912.45,0,,,,586.38,0.0351%,
2025/06/19,510300,406903.78,,87884.19,4.63,406903.78,-2724.41,-0.6651%,24.4382%
2025/06/19,511010,413024.0,,2890.6,142.885,413024.0,17.34,0.0042%,24.8058%
2025/06/19,511880,409758.52,,3086.65,132.752,409758.52,40.13,0.0098%,24.6097%
2025/06/19,518880,435343.13,,58317.9,7.465,435343.13,-2216.08,-0.5065%,26.1463%
2025/06/19,总结,1665029.43,0,,,,-4883.02,-0.2924%,
2025/06/20,510300,407343.21,,87884.19,4.635,407343.21,439.42,0.1080%,24.4818%
2025/06/20,511010,413096.26,,2890.6,142.91,413096.26,72.27,0.0175%,24.8276%
2025/06/20,511880,409767.78,,3086.65,132.755,409767.78,9.26,0.0023%,24.6276%
2025/06/20,518880,433651.91,,58317.9,7.436,433651.91,-1691.22,-0.3885%,26.0630%
2025/06/20,总结,1663859.16,0,,,,-1170.27,-0.0703%,
2025/06/23,510300,408485.7,,87884.19,4.648,408485.7,1142.49,0.2805%,24.5111%
2025/06/23,511010,413012.44,,2890.6,142.881,413012.44,-83.83,-0.0203%,24.7827%
2025/06/23,511880,409749.26,,3086.65,132.749,409749.26,-18.52,-0.0045%,24.5869%
2025/06/23,518880,435284.81,,58317.9,7.464,435284.81,1632.9,0.3765%,26.1192%
2025/06/23,总结,1666532.2,0,,,,2673.04,0.1607%,
2025/06/24,510300,412440.49,,87884.19,4.693,412440.49,3954.79,0.9682%,24.7717%
2025/06/24,511010,412859.23,,2890.6,142.828,412859.23,-153.2,-0.0371%,24.7968%
2025/06/24,511880,409749.26,,3086.65,132.749,409749.26,0.0,0.0000%,24.6100%
2025/06/24,518880,429919.57,,58317.9,7.372,429919.57,-5365.25,-1.2326%,25.8215%
2025/06/24,总结,1664968.54,0,,,,-1563.66,-0.0938%,
2025/06/25,510300,418152.96,,87884.19,4.758,418152.96,5712.47,1.3850%,25.0130%
2025/06/25,511010,412755.17,,2890.6,142.792,412755.17,-104.06,-0.0252%,24.6902%
2025/06/25,511880,409746.17,,3086.65,132.748,409746.17,-3.09,-0.0008%,24.5102%
2025/06/25,518880,431085.92,,58317.9,7.392,431085.92,1166.36,0.2713%,25.7867%
2025/06/25,总结,1671740.22,0,,,,6771.68,0.4067%,
2025/06/26,510300,416834.7,,87884.19,4.743,416834.7,-1318.26,-0.3153%,24.9405%
2025/06/26,511010,412865.01,,2890.6,142.83,412865.01,109.84,0.0266%,24.7030%
2025/06/26,511880,409770.86,,3086.65,132.756,409770.86,24.69,0.0060%,24.5179%
2025/06/26,518880,431844.06,,58317.9,7.405,431844.06,758.13,0.1759%,25.8386%
2025/06/26,总结,1671314.63,0,,,,-425.6,-0.0255%,
2025/06/27,510300,414813.36,,87884.19,4.72,414813.36,-2021.34,-0.4849%,24.9135%
2025/06/27,511010,413139.62,,2890.6,142.925,413139.62,274.61,0.0665%,24.8129%
2025/06/27,511880,409826.42,,3086.65,132.774,409826.42,55.56,0.0136%,24.6140%
2025/06/27,518880,427236.94,,58317.9,7.326,427236.94,-4607.11,-1.0668%,25.6596%
2025/06/27,总结,1665016.35,0,,,,-6298.28,-0.3768%,
2025/06/30,510300,416483.16,,87884.19,4.739,416483.16,1669.8,0.4025%,24.9997%
2025/06/30,511010,412954.62,,2890.6,142.861,412954.62,-185.0,-0.0448%,24.7879%
2025/06/30,511880,409977.67,,3086.65,132.823,409977.67,151.25,0.0369%,24.6092%
2025/06/30,518880,426537.13,,58317.9,7.314,426537.13,-699.81,-0.1638%,25.6032%
2025/06/30,总结,1665952.58,0,,,,936.24,0.0562%,
2025/07/01,510300,417010.47,,87884.19,4.745,417010.47,527.31,0.1266%,24.9506%
2025/07/01,511010,413099.15,,2890.6,142.911,413099.15,144.53,0.0350%,24.7166%
2025/07/01,511880,409854.2,,3086.65,132.783,409854.2,-123.47,-0.0301%,24.5225%
2025/07/01,518880,431377.51,,58317.9,7.397,431377.51,4840.39,1.1348%,25.8103%
2025/07/01,总结,1671341.33,0,,,,5388.76,0.3235%,
2025/07/02,510300,417362.0,,87884.19,4.749,417362.0,351.54,0.0843%,24.9656%
2025/07/02,511010,413330.4,,2890.6,142.991,413330.4,231.25,0.0560%,24.7245%
2025/07/02,511880,409851.12,,3086.65,132.782,409851.12,-3.09,-0.0008%,24.5163%
2025/07/02,518880,431202.56,,58317.9,7.394,431202.56,-174.95,-0.0406%,25.7935%
2025/07/02,总结,1671746.08,0,,,,404.75,0.0242%,
2025/07/03,510300,419383.34,,87884.19,4.772,419383.34,2021.34,0.4843%,25.0107%
2025/07/03,511010,413382.43,,2890.6,143.009,413382.43,52.03,0.0126%,24.6528%
2025/07/03,511880,409875.81,,3086.65,132.79,409875.81,24.69,0.0060%,24.4437%
2025/07/03,518880,434176.77,,58317.9,7.445,434176.77,2974.21,0.6897%,25.8929%
2025/07/03,总结,1676818.35,0,,,,5072.27,0.3034%,
2025/07/04,510300,420877.37,,87884.19,4.789,420877.37,1494.03,0.3562%,25.1081%
2025/07/04,511010,413477.82,,2890.6,143.042,413477.82,95.39,0.0231%,24.6667%
2025/07/04,511880,409943.71,,3086.65,132.812,409943.71,67.91,0.0166%,24.4559%
2025/07/04,518880,431960.69,,58317.9,7.407,431960.69,-2216.08,-0.5104%,25.7693%
2025/07/04,总结,1676259.6,0,,,,-558.75,-0.0333%,
2025/07/07,510300,419295.46,,87884.19,4.771,419295.46,-1581.92,-0.3759%,25.0840%
2025/07/07,511010,413417.12,,2890.6,143.021,413417.12,-60.7,-0.0147%,24.7324%
2025/07/07,511880,409922.11,,3086.65,132.805,409922.11,-21.61,-0.0053%,24.5233%
2025/07/07,518880,428928.16,,58317.9,7.355,428928.16,-3032.53,-0.7020%,25.6603%
2025/07/07,总结,1671562.84,0,,,,-4696.76,-0.2802%,
2025/07/08,510300,422283.52,,87884.19,4.805,422283.52,2988.06,0.7126%,25.1852%
2025/07/08,511010,413099.15,,2890.6,142.911,413099.15,-317.97,-0.0769%,24.6375%
2025/07/08,511880,409891.24,,3086.65,132.795,409891.24,-30.87,-0.0075%,24.4462%
2025/07/08,518880,431435.83,,58317.9,7.398,431435.83,2507.67,0.5846%,25.7311%
2025/07/08,总结,1676709.74,0,,,,5146.89,0.3079%,
2025/07/09,510300,422019.86,,87884.19,4.802,422019.86,-263.65,-0.0624%,25.2473%
2025/07/09,511010,413093.37,,2890.6,142.909,413093.37,-5.78,-0.0014%,24.7133%
2025/07/09,511880,409894.33,,3086.65,132.796,409894.33,3.09,0.0008%,24.5219%
2025/07/09,518880,426537.13,,58317.9,7.314,426537.13,-4898.7,-1.1354%,25.5175%
2025/07/09,总结,1671544.69,0,,,,-5165.04,-0.3080%,
2025/07/10,510300,423777.55,,87884.19,4.822,423777.55,1757.68,0.4165%,25.2793%
2025/07/10,511010,412827.44,,2890.6,142.817,412827.44,-265.94,-0.0644%,24.6261%
2025/07/10,511880,409912.85,,3086.65,132.802,409912.85,18.52,0.0045%,24.4523%
2025/07/10,518880,429861.25,,58317.9,7.371,429861.25,3324.12,0.7793%,25.6422%
2025/07/10,总结,1676379.08,0,,,,4834.38,0.2892%,
2025/07/11,510300,425007.93,,87884.19,4.836,425007.93,1230.38,0.2903%,25.3312%
2025/07/11,511010,412717.59,,2890.6,142.779,412717.59,-109.84,-0.0266%,24.5986%
2025/07/11,511880,409928.28,,3086.65,132.807,409928.28,15.43,0.0038%,24.4324%
2025/07/11,518880,430152.84,,58317.9,7.376,430152.84,291.59,0.0678%,25.6378%
2025/07/11,总结,1677806.64,0,,,,1427.56,0.0852%,
2025/07/14,510300,424920.04,,87884.19,4.835,424920.04,-87.88,-0.0207%,25.2739%
2025/07/14,511010,412509.47,,2890.6,142.707,412509.47,-208.12,-0.0504%,24.5357%
2025/07/14,511880,409946.8,,3086.65,132.813,409946.8,18.52,0.0045%,24.3833%
2025/07/14,518880,433885.18,,58317.9,7.44,433885.18,3732.35,0.8677%,25.8071%
2025/07/14,总结,1681261.5,0,,,,3454.87,0.2059%,
2025/07/15,510300,424920.04,,87884.19,4.835,424920.04,0.0,0.0000%,25.2709%
2025/07/15,511010,412914.16,,2890.6,142.847,412914.16,404.68,0.0981%,24.5569%
2025/07/15,511880,409971.49,,3086.65,132.821,409971.49,24.69,0.0060%,24.3819%
2025/07/15,518880,433651.91,,58317.9,7.436,433651.91,-233.27,-0.0538%,25.7902%
2025/07/15,总结,1681457.6,0,,,,196.1,0.0117%,
2025/07/16,510300,424129.09,,87884.19,4.826,424129.09,-790.96,-0.1861%,25.2649%
2025/07/16,511010,412940.17,,2890.6,142.856,412940.17,26.02,0.0063%,24.5984%
2025/07/16,511880,409990.01,,3086.65,132.827,409990.01,18.52,0.0045%,24.4227%
2025/07/16,518880,431669.1,,58317.9,7.402,431669.1,-1982.81,-0.4572%,25.7141%
2025/07/16,总结,1678728.37,0,,,,-2729.23,-0.1623%,
2025/07/17,510300,427029.26,,87884.19,4.859,427029.26,2900.18,0.6838%,25.3984%
2025/07/17,511010,412917.05,,2890.6,142.848,412917.05,-23.12,-0.0056%,24.5591%
2025/07/17,511880,409999.27,,3086.65,132.83,409999.27,9.26,0.0023%,24.3855%
2025/07/17,518880,431377.51,,58317.9,7.397,431377.51,-291.59,-0.0675%,25.6570%
2025/07/17,总结,1681323.1,0,,,,2594.73,0.1546%,
2025/07/18,510300,429665.79,,87884.19,4.889,429665.79,2636.53,0.6174%,25.5103%
2025/07/18,511010,412882.36,,2890.6,142.836,412882.36,-34.69,-0.0084%,24.5138%
2025/07/18,511880,410008.53,,3086.65,132.833,410008.53,9.26,0.0023%,24.3432%
2025/07/18,518880,431727.42,,58317.9,7.403,431727.42,349.91,0.0811%,25.6327%
2025/07/18,总结,1684284.1,0,,,,2961.01,0.1761%,
2025/07/21,510300,431862.89,,87884.19,4.914,431862.89,2197.1,0.5114%,25.5731%
2025/07/21,511010,412630.88,,2890.6,142.749,412630.88,-251.48,-0.0609%,24.4343%
2025/07/21,511880,410008.53,,3086.65,132.833,410008.53,0.0,0.0000%,24.2790%
2025/07/21,518880,434235.09,,58317.9,7.446,434235.09,2507.67,0.5808%,25.7136%
2025/07/21,总结,1688737.39,0,,,,4453.29,0.2644%,
2025/07/22,510300,435729.8,,87884.19,4.958,435729.8,3866.9,0.8954%,25.7216%
2025/07/22,511010,412416.97,,2890.6,142.675,412416.97,-213.9,-0.0518%,24.3455%
2025/07/22,511880,410005.45,,3086.65,132.832,410005.45,-3.09,-0.0008%,24.2031%
2025/07/22,518880,435867.99,,58317.9,7.474,435867.99,1632.9,0.3760%,25.7298%
